Joueur,Poste,Cote,Var cote,Cote prédite,Enchère moy,% achat,% achat tour 1,Q2 Toutes tailles,Q3 Toutes tailles,Q2 à 6 joueurs,Q3 à 6 joueurs,Q2 à 8 joueurs,Q3 à 8 joueurs,Q2 à 10 joueurs,Q3 à 10 joueurs,Note,Note série,Note 1 an,Note M11,Nb match,Nb match série,Nb match 1 an,Variation,Var série,Var 1 an,But,Buts série,Buts 1 an,%Titu,%Titu série,%Titu 1 an,Temps,Tps série,Tps 1 an,Tps moy,Tps moy série,Tps moy 1 an,Min/But,Min/But 1 an,Min note/but,Prix/but,j10,j9,j8,j7,j6,j5,j4,j3,j2,j1,j38,j37,j36,j35,j34,j33,j32,j31,j30,j29,j28,j27,j26,j25,j24,j23,j22,j21,j20,j19,j18,j17,j16,j15,j14,j13,j12,j11,Cleansheet,But/Peno,But/Coup-franc,But/surface,Pass decis.,Occas° créée,Tirs,Tirs cadrés,Corner gagné,%Passes,Ballons,Interceptions,Tacles,%Duel,Fautes,But évité,Action stoppée,Poss Def,Poss Mil,Centres,Centres ratés,Dégagements,But concédé,Ballon perdu,Passe>Tir,Passe perfo,Dépossédé,Plonge&stop,Nb matchs gagnés,Erreur>But,Diff de buts,Grosse occas manquée,Balle non rattrapée,Bonus moy,Malus moy,Index MPGStats,DMI,Club,Prochain opposant,Date,Victoire probable,%Win+12J,%Win+16J,%Win+20J
Perea Alberto,MO,3,-3,,6,02.08,02.08,6,6,,,,,6,6,4.5,0,4.5,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,1,0,1,,,null,1000,0,0,0,0,0,0,0,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,1,9,null,null,50,null,null,null,1,null,1,1,null,null,null,1,1,null,null,null,null,-1,null,null,12.5,-6.2,0.35,0,Granada,Villarreal,lun. 30/10 21:00,35.46099290780142,0.34813,0.35946,0.35997
Gumbau Gerard,MD,9,2,,9,10.42,4.17,9,9,,,9,9,9,9,4.45,4.45,5.24,337.2,10,10,35,0.98,0.98,1.13,0,0,1,1,1,0.97,817,817,2913,81.7,81.7,83.23,,2913,8.5,1000,4,5.5,3,5.5,5,4,3.5,6,4,4,5.5,6,6,6,7,6,8.5,5.5,0,6,5.5,3.5,5,5,7,4.5,6,4.5,6,4,5,5.5,6,0,5.5,4.5,5,0,0.5,,null,null,2,3,13,7,6,0.723,471,3,5,40.3,22,null,null,14,17,22,16,9,22,122,14,14,4,null,-5,1,-10,null,5,139.7,-176.75,-23.97,0,Granada,Villarreal,lun. 30/10 21:00,35.46099290780142,0.34813,0.35946,0.35997
Boyé Lucas,A,12,2,,19,91.67,60.42,17,26,16,24,17,25,20,28,5.29,5.29,05.03,530,7,7,33,0.95,0.95,1.15,3,3,9,1,1,0.91,590,590,2544,84.29,84.29,77.09,197,283,6,4,4,5,6,6,4,6,6,0,0,0,6.5,6.5,4.5,7,6,3.5,7.5,4,4,5,3.5,0,4,5.5,6.5,6,5,4,6,5,4,4.5,4,5,3.5,4.5,3.5,0,0.5,,null,null,2,null,20,11,3,0.7763,302,1,5,42.98,17,null,null,6,14,2,2,14,15,96,7,7,15,null,-4,null,-7,1,26,148.37,-89.11,10.29,0,Granada,Villarreal,lun. 30/10 21:00,35.46099290780142,0.34813,0.35946,0.35997
Diédhiou Famara,A,6,-1,,7,02.08,02.08,7,7,7,7,7,7,7,7,4.75,0,4.75,255,4,0,4,0.87,0,0.87,0,0,0,0,0,0,33,0,33,8.25,0,8.25,,,null,1000,0,0,0,0,4.5,6,0,4,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,1,1,2,1,1,0.5208,29,null,null,47.06,2,null,null,1,2,null,null,null,3,14,1,1,null,null,-2,null,-4,null,5,34.5,-12.2,-0.67,0,Granada,Villarreal,lun. 30/10 21:00,35.46099290780142,0.34813,0.35946,0.35997
Weissman Shon,A,7,2,,7,02.08,02.08,7,7,9,9,8,8,7,7,4.25,0,4,452.5,2,0,9,0.35,0,0.5,0,0,0,0,0,0.33,18,0,340,9,0,37.78,,,null,1000,0,0,4,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3.5,4.5,4,4,4.5,4,0,null,,null,null,null,null,0,0,null,0.3334,9,null,null,,1,null,null,null,null,null,null,1,null,2,null,null,null,null,null,null,null,null,null,3,-14.5,-0.65,0,Granada,Villarreal,lun. 30/10 21:00,35.46099290780142,0.34813,0.35946,0.35997
Vallés Álvaro,G,17,3,,17,66.67,29.17,17,18,17,17,17,17,17,18,5.95,5.95,5.95,377.2,10,10,10,0.55,0.55,0.55,0,0,0,1,1,1,900,900,900,90,90,90,,,null,1000,5.5,6,6,6.5,6,7,6,6,5.5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,null,null,null,null,0,0,null,,null,null,null,,null,20,14,null,null,null,null,null,7,null,null,null,null,13,-2,null,-3,null,null,120.95,-30.5,10.54,0,Las Palmas,Almería,sam. 28/10 14:00,33.11258278145696,0.33523,0.33979,0.34081
Escandell Aarón,G,7,0,,7,14.58,10.42,7,8,7,7,8,8,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,null,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,Las Palmas,Almería,sam. 28/10 14:00,33.11258278145696,0.33523,0.33979,0.34081
Saúl Coco,DC,12,2,,12,29.17,02.08,12,12,12,14,12,12,12,12,5.43,6.5,5.43,383.86,7,2,7,1.1,1.41,1.1,1,1,1,0.57,1,0.57,396,135,396,56.57,67.5,56.57,396,396,7.5,12,5.5,7.5,0,4,5.5,4.5,0,5.5,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,1,1,null,null,5,3,null,0.8984,288,4,6,60.61,5,null,null,16,9,null,null,17,5,26,1,1,1,null,-1,null,-2,null,1,123.73,-80.71,-5.09,0,Las Palmas,Almería,sam. 28/10 14:00,33.11258278145696,0.33523,0.33979,0.34081
Sergi Cardona,DL,12,3,,12,12.5,4.17,12,12,12,12,,,12,12,5.4,5.4,5.4,392.5,10,10,10,0.74,0.74,0.74,0,0,0,0.7,0.7,0.7,744,744,744,74.4,74.4,74.4,,,null,1000,5,6,6,5,7,5.5,4.5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,,null,null,null,2,9,6,9,0.8267,775,14,18,61.06,17,null,null,39,22,25,22,19,6,122,14,14,1,null,-2,null,-3,null,17,197.4,-163,-10.43,0,Las Palmas,Almería,sam. 28/10 14:00,33.11258278145696,0.33523,0.33979,0.34081
Suárez Álex,DC,12,1,,12,83.33,18.75,12,13,12,12,12,12,13,14,5.33,5,5.33,339.11,9,3,9,01.06,1,01.06,0,0,0,1,1,1,793,270,793,88.11,90,88.11,,,null,1000,4,5,6,0,7,4.5,4.5,6.5,6,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,,null,null,null,null,1,1,1,0.8766,572,8,13,66.27,7,null,null,25,15,4,3,33,5,54,2,2,3,null,-1,null,-1,null,4,142.33,-110.17,-2.37,0,Las Palmas,Almería,sam. 28/10 14:00,33.11258278145696,0.33523,0.33979,0.34081
Mármol Mika,DC,7,0,,7,20.83,4.17,7,7,,,7,7,7,7,05.06,5.5,05.06,375.13,8,3,8,01.05,0.87,01.05,0,0,0,1,1,1,680,270,680,85,90,85,,,null,1000,6,6,4.5,0,3,6,4.5,5,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,,null,null,null,null,0,0,null,0.8936,615,8,12,65.67,5,null,null,28,15,null,null,19,4,70,null,null,5,null,-1,null,-1,null,4,132.75,-130.75,-5.5,0,Las Palmas,Almería,sam. 28/10 14:00,33.11258278145696,0.33523,0.33979,0.34081
Araujo Julián,DL,10,1,,10,18.75,6.25,10,10,,,10,10,10,10,05.06,4.5,05.06,373.88,8,1,8,0.32,0,0.32,0,0,0,0.75,0,0.75,546,45,546,68.25,45,68.25,,,null,1000,4.5,0,5,5,5.5,5.5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,null,null,null,1,3,1,2,0.8086,373,5,9,62.75,5,null,null,18,7,6,4,15,3,64,6,6,null,null,-3,null,-4,1,9,108.38,-105.37,-8.16,0,Las Palmas,Almería,sam. 28/10 14:00,33.11258278145696,0.33523,0.33979,0.34081
Sinkgraven Daley,DL,8,1,,8,8.33,4.17,8,8,8,8,9,9,8,8,5,0,5,152.67,3,0,3,0,0,0,0,0,0,1,0,1,131,0,131,43.67,0,43.67,,,null,1000,0,0,0,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,null,null,null,null,0,0,null,0.9389,118,2,2,30.77,1,null,null,3,5,2,2,3,1,13,null,null,1,null,-2,null,-3,null,3,65.5,-79.83,-6.9,0,Las Palmas,Almería,sam. 28/10 14:00,33.11258278145696,0.33523,0.33979,0.34081
Curbelo Eric,DC,7,1,,7,02.08,02.08,7,7,,,,,7,7,5,0,5,461,1,0,1,0,0,0,0,0,0,1,0,1,90,0,90,90,0,90,,,null,1000,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,0.9623,69,2,1,50,null,null,null,10,null,null,null,5,2,3,null,null,null,null,-1,null,-2,null,1,162,-175.5,-12.3,0,Las Palmas,Almería,sam. 28/10 14:00,33.11258278145696,0.33523,0.33979,0.34081
Lemos Álvaro,DL,9,1,,9,4.17,02.08,9,9,9,9,9,9,9,9,4.83,0,4.83,169.33,3,0,3,0.29,0,0.29,0,0,0,0.67,0,0.67,193,0,193,64.33,0,64.33,,,null,1000,0,0,5,0,0,0,0,0,4.5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,1,0,1,0.821,172,2,1,62.5,2,null,null,3,6,5,5,3,2,28,null,null,null,null,null,null,null,null,2,84.5,-107.5,-10.8,0,Las Palmas,Almería,sam. 28/10 14:00,33.11258278145696,0.33523,0.33979,0.34081
Herzog Juan,DC,1,0,,1,4.17,4.17,1,1,,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,null,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,Las Palmas,Almería,sam. 28/10 14:00,33.11258278145696,0.33523,0.33979,0.34081
Viera Jonathan,MO,13,1,,14,83.33,27.08,13,15,14,14,14,15,13,14,5.72,0,5.72,343.44,9,0,9,0.75,0,0.75,2,0,2,0.78,0,0.78,619,0,619,68.78,0,68.78,310,310,6.5,6.5,0,5,7,5.5,5.5,5,5.5,6.5,5,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,null,null,1,2,14,7,4,0.8983,600,null,3,51.56,3,null,null,11,9,9,8,1,6,81,17,17,10,null,-1,null,-2,2,13,160.21,-84.4,-2.29,0,Las Palmas,Almería,sam. 28/10 14:00,33.11258278145696,0.33523,0.33979,0.34081
Rodríguez Kirian,MO,12,2,,12,16.67,02.08,12,12,12,12,,,12,12,5.5,5.5,5.5,336.4,10,10,10,0.75,0.75,0.75,1,1,1,0.9,0.9,0.9,792,792,792,79.2,79.2,79.2,792,792,7,12,5.5,6,6,5.5,7,4.5,4.5,5.5,5.5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,,null,1,null,null,11,8,3,0.8988,824,7,10,57.53,6,null,null,24,33,8,6,3,5,93,5,5,9,null,-2,null,-3,null,14,175.85,-112.9,-8.46,0,Las Palmas,Almería,sam. 28/10 14:00,33.11258278145696,0.33523,0.33979,0.34081
Perrone Máximo,MD,8,3,,8,4.17,02.08,8,8,,,,,8,8,5.36,5.36,5.31,470.57,7,7,8,0.38,0.38,0.37,0,0,0,0.14,0.14,0.13,179,179,197,25.57,25.57,24.63,,,null,1000,5,5.5,6,5.5,5.5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,4,1,1,0.885,229,5,4,62.07,6,null,null,6,13,null,null,2,2,32,4,4,2,null,-1,null,-2,null,7,91.71,-46.79,-4.99,0,Las Palmas,Almería,sam. 28/10 14:00,33.11258278145696,0.33523,0.33979,0.34081
Mfulu Omenuke,MD,7,-1,,8,02.08,02.08,8,8,,,,,8,8,5.13,0,5.13,234.25,4,0,4,0.25,0,0.25,0,0,0,0.25,0,0.25,66,0,66,16.5,0,16.5,,,null,1000,0,0,0,5.5,0,0,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,0.9403,70,2,3,69.23,null,null,null,5,null,null,null,5,2,7,null,null,null,null,-2,null,-3,null,2,49.88,-23.75,-1.15,0,Las Palmas,Almería,sam. 28/10 14:00,33.11258278145696,0.33523,0.33979,0.34081
Loiodice Enzo,MD,12,2,,12,14.58,4.17,12,12,12,12,12,12,12,12,5,5,5,328.3,10,10,10,0.75,0.75,0.75,0,0,0,0.9,0.9,0.9,745,745,745,74.5,74.5,74.5,,,null,1000,4.5,5.5,5.5,5,5.5,3.5,4.5,6,5.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,,null,null,null,null,7,6,4,0.8107,522,6,13,48.7,13,null,null,10,25,2,2,6,3,117,4,4,12,null,-2,null,-3,null,14,130,-119.15,-15.69,0,Las Palmas,Almería,sam. 28/10 14:00,33.11258278145696,0.33523,0.33979,0.34081
Moleiro Alberto,MO,4,-3,,7,02.08,02.08,7,7,13,13,11,11,7,7,5,5,5,485,1,1,1,0,0,0,0,0,0,0,0,0,16,16,16,16,16,16,,,null,1000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,1,0,null,1,14,1,null,66.67,null,null,null,null,null,null,null,null,null,1,null,null,1,null,-1,null,-1,null,null,32.5,-15.5,0.2,0,Las Palmas,Almería,sam. 28/10 14:00,33.11258278145696,0.33523,0.33979,0.34081
Marvin Park,MO,7,3,,7,02.08,02.08,7,7,,,,,7,7,4.92,4.92,4.92,498.83,6,6,6,0.49,0.49,0.49,0,0,0,0,0,0,182,182,182,30.33,30.33,30.33,,,null,1000,4,5,5,5,5.5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,1,2,0,null,0.8032,132,3,2,46.15,4,null,null,7,4,10,7,1,2,27,3,3,3,null,null,null,-1,null,5,68.33,-75.92,-6.57,0,Las Palmas,Almería,sam. 28/10 14:00,33.11258278145696,0.33523,0.33979,0.34081
Muñoz Javi,MO,9,1,,9,02.08,02.08,9,9,,,9,9,9,9,4.7,4.7,4.7,322.9,10,10,10,0.54,0.54,0.54,0,0,0,0.6,0.6,0.6,541,541,541,54.1,54.1,54.1,,,null,1000,4.5,5.5,5,4,5,5,5,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,null,null,null,null,5,4,5,0.853,310,2,1,22.86,9,null,null,5,13,7,3,1,4,63,5,5,5,null,-2,null,-3,null,8,65.6,-74.65,-8.49,0,Las Palmas,Almería,sam. 28/10 14:00,33.11258278145696,0.33523,0.33979,0.34081
González Fabio,MD,1,0,,1,8.33,8.33,1,1,,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,null,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,Las Palmas,Almería,sam. 28/10 14:00,33.11258278145696,0.33523,0.33979,0.34081
Marc Cardona Marc,A,10,3,,13,6.25,4.17,13,16,10,10,10,10,13,16,5,5.5,5,352.5,6,3,6,1.3,1.8,1.3,2,2,2,0.5,0.67,0.5,240,154,240,40,51.33,40,120,120,6,5,3.5,6,7,0,0,0,5,0,4.5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,1,null,null,null,null,3,3,2,0.7656,109,1,1,33.33,2,null,null,3,3,2,2,1,1,35,1,1,4,null,-1,null,-1,null,7,77.23,-36.73,8.98,0,Las Palmas,Almería,sam. 28/10 14:00,33.11258278145696,0.33523,0.33979,0.34081
Sandro Ramírez Sandro,A,7,-3,,10,66.67,4.17,10,10,10,10,10,10,10,10,5.38,0,5.38,126.75,4,0,4,0.75,0,0.75,0,0,0,1,0,1,349,0,349,87.25,0,87.25,,,null,1000,0,0,0,0,0,6,0,5,4.5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,,null,null,null,2,7,5,4,0.8285,192,null,4,59.52,2,null,null,6,9,4,4,4,2,48,6,6,4,null,-2,null,-2,1,15,141.82,-77.9,-3.27,0,Las Palmas,Almería,sam. 28/10 14:00,33.11258278145696,0.33523,0.33979,0.34081
Pejiño,A,9,0,,9,4.17,02.08,9,9,11,11,32,32,9,9,5.19,5.5,5.19,381.13,8,3,8,0.59,0.5,0.59,0,0,0,0.63,1,0.63,341,197,341,42.63,65.67,42.63,,,null,1000,6,5.5,5,0,5.5,5.5,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,,null,null,null,null,8,7,2,0.7739,204,2,6,47.27,3,null,null,5,8,11,10,2,1,52,5,5,9,null,-1,null,-1,1,9,92.31,-60.56,-2.89,0,Las Palmas,Almería,sam. 28/10 14:00,33.11258278145696,0.33523,0.33979,0.34081
Benito Ramírez Benito,A,7,-2,,9,02.08,02.08,9,9,,,,,9,9,5.17,0,5.17,157,3,0,3,0.29,0,0.29,0,0,0,0,0,0,52,0,52,17.33,0,17.33,,,null,1000,0,0,0,0,0,0,5,5.5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,2,1,2,0.8697,51,null,1,42.86,null,null,null,3,3,6,6,null,1,10,null,null,1,null,-2,null,-2,null,2,54.17,-34.5,-2,0,Las Palmas,Almería,sam. 28/10 14:00,33.11258278145696,0.33523,0.33979,0.34081
Herrera Cristian,A,5,4,,5,4.17,02.08,5,5,5,5,5,5,5,5,4.67,0,4.67,467.33,3,0,3,0.29,0,0.29,0,0,0,0.33,0,0.33,93,0,93,31,0,31,,,null,1000,0,4.5,0,5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,0.8041,74,null,1,33.33,1,null,null,3,2,null,null,2,3,11,1,1,1,null,1,null,null,null,3,37.83,-32.23,-1.47,0,Las Palmas,Almería,sam. 28/10 14:00,33.11258278145696,0.33523,0.33979,0.34081
El Haddadi Munir,A,9,1,,9,37.5,8.33,9,9,9,9,9,9,9,9,4.65,4.65,4.89,342.8,10,10,32,0.71,0.71,0.78,0,0,2,0.9,0.9,0.59,749,749,1736,74.9,74.9,54.25,,868,5.5,1000,4,5,5.5,5,5,5,5.5,4,3.5,4,0,5,0,5.5,4.5,4.5,5,4,4,5.5,4.5,6,7,5,6.5,5,6,5,4.5,0,0,4.5,5,4.5,4,4.5,0,0,4,,null,null,null,1,18,10,3,0.8001,352,4,5,43.18,4,null,null,14,8,4,3,4,5,93,7,7,14,null,-2,null,-3,3,16,89.74,-80.71,-3.65,0,Las Palmas,Almería,sam. 28/10 14:00,33.11258278145696,0.33523,0.33979,0.34081
Kaba Sory,A,9,0,,13,37.5,6.25,9,15,,,21,21,9,9,4.19,4.19,4.19,398.38,8,8,8,0.59,0.59,0.59,0,0,0,0.63,0.63,0.63,431,431,431,53.88,53.88,53.88,,,null,1000,4.5,4,4.5,4.5,4,3,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,,null,null,1,null,8,4,1,0.6763,196,null,null,50,6,null,null,1,5,null,null,5,5,73,4,4,6,null,-1,null,-2,4,27,43.13,-48.86,-2.25,0,Las Palmas,Almería,sam. 28/10 14:00,33.11258278145696,0.33523,0.33979,0.34081
Rajkovic Predrag,G,15,-1,,17,75,37.5,16,16,16,16,16,16,16,16,5.25,5.25,5.43,376.4,10,10,35,01.06,01.06,1.16,0,0,0,1,1,1,900,900,3150,90,90,90,,,null,1000,6,5,5.5,4.5,3.5,7,6,4,6,5,0,0,7.5,3,7,5.5,6,5.5,5,7,4,6,5,5,6.5,3,5,4.5,7,4.5,6.5,5.5,6,4.5,7,6,5,0,2,,null,null,null,null,0,0,null,,null,null,null,,null,18,9,null,null,null,null,null,12,null,null,null,null,15,-3,null,-4,null,null,102.4,-66,-9.91,4.75,Mallorca,Getafe,sam. 28/10 18:30,44.64285714285714,0.42013,0.4227,0.41778
Cuéllar Iván,G,7,0,,7,20.83,6.25,7,7,,,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,null,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,Mallorca,Getafe,sam. 28/10 18:30,44.64285714285714,0.42013,0.4227,0.41778
Greif Dominik,G,3,0,,3,4.17,02.08,3,3,7,7,7,7,3,3,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,90,0,0,90,,,null,1000,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,Mallorca,Getafe,sam. 28/10 18:30,44.64285714285714,0.42013,0.4227,0.41778
García Pere Joan,G,3,0,,3,4.17,02.08,3,3,,,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,null,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,Mallorca,Getafe,sam. 28/10 18:30,44.64285714285714,0.42013,0.4227,0.41778
Raíllo Antonio,DC,9,-4,,14,70.83,45.83,13,14,17,17,14,16,13,13,5.75,0,5.41,0,2,0,22,0.35,0,01.01,1,0,2,0.5,0,0.95,90,0,1866,45,0,84.82,90,933,6,9,0,0,0,0,0,0,0,0,5.5,6,7,0,0,0,0,0,5,0,7.5,7,3.5,5.5,5.5,5.5,4,4.5,5,4.5,5.5,5,6,5,6.5,4.5,6,0,4.5,0,null,,null,null,null,null,3,3,2,0.8111,42,3,1,54.55,1,null,null,2,1,1,1,2,null,7,null,null,null,null,-1,null,-1,null,1,150.25,-61,-3.6,6.00,Mallorca,Getafe,sam. 28/10 18:30,44.64285714285714,0.42013,0.4227,0.41778
Toni Lato,DL,8,1,,8,12.5,6.25,8,8,9,9,8,8,8,8,05.07,5.17,4.93,422.86,7,3,23,0.35,0.29,0.43,0,0,0,0.71,0.67,0.52,464,217,1120,66.29,72.33,48.7,,,null,1000,5,5,5.5,0,5,5.5,5,4.5,0,0,0,5,0,5,4.5,4.5,4,5,5,4,0,0,0,0,0,5.5,5,4.5,5.5,5,5.5,5,0,0,0,0,5,0,2.5,,null,null,1,1,1,0,1,0.724,257,6,8,51.28,9,null,null,13,8,10,7,7,4,59,3,3,2,null,-2,null,-3,null,8,109.21,-102.57,-10.71,0,Mallorca,Getafe,sam. 28/10 18:30,44.64285714285714,0.42013,0.4227,0.41778
Valjent Martin,DC,11,-1,,13,89.58,33.33,12,14,12,14,14,15,12,12,4.95,4.95,5.1,372.7,10,10,30,0.83,0.83,0.93,0,0,0,1,1,1,900,900,2673,90,90,89.1,,,null,1000,5.5,5,5,5,3,5.5,6,4.5,4.5,5.5,6,5.5,6,4,6,5,6,0,5.5,6,3,0,0,0,5,4,0,4,0,3.5,6,5,5.5,0,6.5,6,5,0,2.5,,null,null,null,null,1,0,3,0.7849,434,16,11,59.65,11,null,null,38,9,2,2,42,12,70,null,null,1,null,-3,null,-4,null,4,118,-126.25,-11.79,5.50,Mallorca,Getafe,sam. 28/10 18:30,44.64285714285714,0.42013,0.4227,0.41778
Nastasic Matija,DC,7,2,,7,18.75,6.25,7,7,,,7,7,7,7,4.75,4.75,4.94,519.17,6,6,17,0.99,0.99,0.88,0,0,1,1,1,0.82,540,540,1249,90,90,73.47,,1249,6,1000,5,5,5,4.5,3,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,4.5,5.5,0,4.5,4.5,3.5,5.5,0,5.5,0,0,4.5,0,6.5,0,0,1,,null,null,null,null,1,1,1,0.7839,265,4,1,50,3,null,null,19,10,null,null,23,9,44,1,1,null,null,-1,null,-2,null,null,96.47,-126.42,-16.65,4.50,Mallorca,Getafe,sam. 28/10 18:30,44.64285714285714,0.42013,0.4227,0.41778
Van der Heyden Siebe,DC,9,1,,9,10.42,4.17,9,9,9,9,,,9,9,4.75,0,4.75,515.75,4,0,4,0.96,0,0.96,0,0,0,0.75,0,0.75,229,0,229,57.25,0,57.25,,,null,1000,0,0,0,4.5,3.5,5.5,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,,null,null,null,null,1,0,null,0.5162,117,6,4,55.17,5,null,null,8,1,null,null,13,3,25,null,null,null,null,null,null,-1,null,null,93.75,-119.5,-12.2,0,Mallorca,Getafe,sam. 28/10 18:30,44.64285714285714,0.42013,0.4227,0.41778
