Joueur,Poste,Cote,Var cote,Cote prédite,Enchère moy,% achat,% achat tour 1,Q2 Toutes tailles,Q3 Toutes tailles,Q2 à 6 joueurs,Q3 à 6 joueurs,Q2 à 8 joueurs,Q3 à 8 joueurs,Q2 à 10 joueurs,Q3 à 10 joueurs,Note,Note série,Note 1 an,Note M11,Nb match,Nb match série,Nb match 1 an,Variation,Var série,Var 1 an,But,Buts série,Buts 1 an,%Titu,%Titu série,%Titu 1 an,Temps,Tps série,Tps 1 an,Tps moy,Tps moy série,Tps moy 1 an,Min/But,Min/But 1 an,Min note/but,Prix/but,j11,j10,j9,j8,j7,j6,j5,j4,j3,j2,j1,j38,j37,j36,j35,j34,j33,j32,j31,j30,j29,j28,j27,j26,j25,j24,j23,j22,j21,j20,j19,j18,j17,j16,j15,j14,j13,j12,Cleansheet,But/Peno,But/Coup-franc,But/surface,Pass decis.,Occas° créée,Tirs,Tirs cadrés,Corner gagné,%Passes,Ballons,Interceptions,Tacles,%Duel,Fautes,But évité,Action stoppée,Poss Def,Poss Mil,Centres,Centres ratés,Dégagements,But concédé,Ballon perdu,Passe>Tir,Passe perfo,Dépossédé,Plonge&stop,Nb matchs gagnés,Erreur>But,Diff de buts,Grosse occas manquée,Balle non rattrapée,Bonus moy,Malus moy,Index MPGStats,DMI,Club,Prochain opposant,Date,Victoire probable,%Win+12J,%Win+16J,%Win+20J
Botheim Erik,A,7,-1,,,6.25,,8,8,8,8,8,8,8,8,4.36,4.5,4.57,315.57,7,1,23,0.38,0,0.64,0,0,0,0.57,0,0.48,316,9,898,45.14,9,39.04,,,null,1000,4.5,0,0,0,0,4,4.5,4.5,4,5,4,4.5,4.5,4,5,4.5,5.5,4.5,7,4.5,4.5,0,4.5,0,0,4.5,4.5,0,0,0,0,0,4,0,4,4.5,0,0,null,,null,null,null,null,1,1,null,0.6655,97,null,null,42.11,2,null,null,1,5,1,1,2,7,21,null,null,null,null,-4,null,-8,null,3,21.21,-24.17,-1.03,7.00,Salernitana,Sassuolo,ven. 10/11 18:30,22.88329519450801,0.27379,0.28551,0.30729
Ikwuemesi Chukwubuikem,A,6,-1,,,,,7,7,,,,,7,7,4.36,4.67,4.36,389,7,3,7,0.75,1.15,0.75,0,0,0,0.14,0.33,0.14,204,102,204,29.14,34,29.14,,,null,1000,4,4,6,0,0,0,4,4,4,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,1,null,6,2,1,0.8401,74,null,null,27.78,8,null,null,null,1,1,1,3,3,26,2,2,3,null,-4,null,-8,null,10,27.43,-28.14,-1.1,0,Salernitana,Sassuolo,ven. 10/11 18:30,22.88329519450801,0.27379,0.28551,0.30729
Simy,A,1,0,,,,,1,1,5,6,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,null,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,Salernitana,Sassuolo,ven. 10/11 18:30,22.88329519450801,0.27379,0.28551,0.30729
Consigli Andrea,G,15,2,,19,18.75,3.12,19,19,16,18,15,15,19,19,5.33,5.5,5,418.44,9,6,31,0.75,0.63,1.13,0,0,0,1,1,1,810,540,2790,90,90,90,,,null,1000,6.5,5.5,4.5,5.5,5.5,5.5,0,0,6,5,4,0,4.5,6,3,4.5,5,4.5,2.5,6.5,3,5,6,5.5,5.5,5.5,3.5,6,7,5,0,0,5,4.5,3,6,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,19,10,null,null,null,null,null,12,null,null,null,null,18,-3,null,-5,null,null,107.78,-65.56,-8.02,2.50,Sassuolo,Salernitana,ven. 10/11 18:30,61.34969325153374,0.4305,0.44361,0.45622
Cragno Alessio,G,7,0,,9,12.5,9.38,9,10,9,9,12,12,7,7,4.25,0,3.83,529.5,2,0,3,0.35,0,0.76,0,0,0,1,0,1,180,0,270,90,0,90,,,null,1000,0,0,0,0,0,0,4.5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,3,null,null,null,null,null,null,5,null,null,null,null,2,null,null,null,null,null,82,-125,-52.45,0,Sassuolo,Salernitana,ven. 10/11 18:30,61.34969325153374,0.4305,0.44361,0.45622
Pegolo Gianluca,G,3,0,,,,,3,3,3,3,,,3,3,0,0,4.75,0,0,0,2,0,0,01.06,0,0,0,0,0,1,0,0,180,0,0,90,,,null,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,4,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,Sassuolo,Salernitana,ven. 10/11 18:30,61.34969325153374,0.4305,0.44361,0.45622
Ferrari Gian Marco,DC,9,4,,,3.12,,9,9,9,9,9,9,9,9,4.93,4.93,4.77,514.43,7,7,28,0.45,0.45,0.8,0,0,1,0.57,0.57,0.57,391,391,1532,55.86,55.86,54.71,,1532,6,1000,4,5,5,5,5.5,5,5,0,0,0,0,5,3,5,5,5,4,5.5,4,5,0,4.5,6.5,4,0,5,0,5.5,0,5,6,4.5,5,3.5,3,5,0,0,null,,null,null,null,null,3,1,null,0.8451,344,4,2,65.38,3,null,null,18,11,3,2,9,6,53,3,3,null,null,-1,null,-1,null,4,85.81,-95.14,-11.26,4.00,Sassuolo,Salernitana,ven. 10/11 18:30,61.34969325153374,0.4305,0.44361,0.45622
Erlic Martin,DC,11,1,,11,28.12,6.25,11,11,11,11,22,22,11,11,4.91,4.91,4.91,431.45,11,11,29,0.66,0.66,0.63,0,0,0,0.91,0.91,0.9,927,927,2389,84.27,84.27,82.38,,,null,1000,4.5,5.5,5,5,4.5,6,4.5,3.5,5,5,5.5,0,4,4,4,5,5,5.5,0,6,4.5,0,5.5,4.5,4.5,5.5,4.5,5,6,5,5,5,0,0,0,0,0,0,null,,null,null,null,null,5,3,null,0.8285,577,11,12,67.9,8,null,null,20,23,1,1,40,15,82,null,null,null,null,-3,null,-5,1,5,131.27,-135.55,-13.4,0,Sassuolo,Salernitana,ven. 10/11 18:30,61.34969325153374,0.4305,0.44361,0.45622
Viti Mattia,DC,8,0,,8,3.12,3.12,8,8,10,11,8,8,8,8,4.83,0,4.9,360,3,0,5,0.29,0,0.22,0,0,0,0.67,0,0.4,183,0,215,61,0,43,,,null,1000,0,0,0,0,0,4.5,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0.5,,null,null,null,null,0,0,null,0.9655,101,2,null,35.71,2,null,null,4,null,null,null,10,2,5,null,null,1,null,1,null,1,null,null,76.87,-90.83,-5.07,0,Sassuolo,Salernitana,ven. 10/11 18:30,61.34969325153374,0.4305,0.44361,0.45622
Pedersen Marcus,DL,10,1,,,,,10,10,,,10,10,10,10,4.78,0,4.78,435.44,9,0,9,0.44,0,0.44,0,0,0,0.22,0,0.22,306,0,306,34,0,34,,,null,1000,0,5,4,5,5,5,5,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,1,1,0,1,0.7761,184,3,5,41.67,5,null,null,4,7,6,4,9,8,38,2,2,1,null,-1,null,-2,null,8,42.67,-75.94,-10.87,0,Sassuolo,Salernitana,ven. 10/11 18:30,61.34969325153374,0.4305,0.44361,0.45622
Toljan Jeremy,DL,9,0,,10,18.75,6.25,10,10,11,11,10,10,9,9,4.75,4.67,4.64,432,10,3,28,1.11,1.15,0.88,0,0,0,1,1,0.96,900,270,2409,90,90,86.04,,,null,1000,4,6,4,0,5,6,4.5,4.5,6.5,3,4,4,0,4,4,5,4.5,4.5,4,6.5,4.5,5,5.5,4,0,0,0,0,0,0,5,4,5,4,3.5,5.5,0,0,null,,null,null,4,1,3,2,3,0.7862,540,5,4,37.14,3,null,null,32,16,17,14,16,16,110,9,9,6,null,-3,null,-5,1,12,134.7,-176.6,-20.44,4.00,Sassuolo,Salernitana,ven. 10/11 18:30,61.34969325153374,0.4305,0.44361,0.45622
Viña Matías,DL,9,1,,9,15.62,6.25,9,10,10,10,9,9,9,9,4.68,4.68,4.8,428.45,11,11,23,0.68,0.68,0.73,0,0,2,0.91,0.91,0.65,733,733,1188,66.64,66.64,51.65,,594,5,1000,4,4.5,4.5,5,5,5,3.5,6,5,5,4,5,5,3.5,5,4.5,5,4.5,7,0,0,5,5,0,0,5,0,4.5,0,0,0,0,0,0,0,0,0,0,1.5,,null,null,1,2,4,1,7,0.7436,528,8,15,47.57,9,null,null,17,16,22,19,21,8,120,9,9,5,null,-3,null,-5,1,12,139.59,-173.5,-17.05,0,Sassuolo,Salernitana,ven. 10/11 18:30,61.34969325153374,0.4305,0.44361,0.45622
Ruan Tressoldi,DC,11,2,,11,6.25,3.12,11,11,11,11,11,11,11,11,4.56,0,4.64,436.63,8,0,29,0.98,0,0.9,0,0,0,0.75,0,0.9,467,0,2138,58.38,0,73.72,,,null,1000,0,0,3,5,5,5.5,5,3,5,5,0,3,0,4.5,3,5.5,4.5,5,4,6,4,5,0,5,5,5.5,4.5,5,6,5.5,5,3.5,3.5,5,0,0,0,0,null,,null,null,null,1,2,1,null,0.8475,259,11,2,52.63,7,null,null,16,8,null,null,20,9,32,2,2,1,null,-1,1,-2,null,2,88.46,-135.06,-11.26,4.00,Sassuolo,Salernitana,ven. 10/11 18:30,61.34969325153374,0.4305,0.44361,0.45622
Missori Filippo,DL,1,-1,,1,6.25,6.25,1,1,1,1,1,1,2,2,4.5,0,4.5,0,1,0,4,0,0,0.71,0,0,0,0,0,0.5,45,0,226,45,0,56.5,,,null,1000,0,0,0,0,0,0,0,0,0,0,4.5,0,3.5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,2,2,null,0.7143,36,2,1,75,null,null,null,null,1,2,1,null,2,6,1,1,null,null,-1,null,-2,null,null,91,-159.5,-20.4,0,Sassuolo,Salernitana,ven. 10/11 18:30,61.34969325153374,0.4305,0.44361,0.45622
Lipani Luca,DL,1,0,,,,,1,1,3,3,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,null,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,Sassuolo,Salernitana,ven. 10/11 18:30,61.34969325153374,0.4305,0.44361,0.45622
Boloca Daniel,MD,12,3,,14,71.88,40.62,14,16,14,16,12,12,12,16,5.75,5.75,5.75,441.2,10,10,10,01.03,01.03,01.03,1,1,1,1,1,1,847,847,847,84.7,84.7,84.7,847,847,7.5,12,5,7.5,4,6,6,6,7,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,null,1,null,null,6,5,1,0.9319,569,10,10,57.14,9,null,null,37,31,3,1,9,11,54,8,8,7,null,-2,1,-3,1,11,183,-103.6,-1.23,0,Sassuolo,Salernitana,ven. 10/11 18:30,61.34969325153374,0.4305,0.44361,0.45622
Laurienté Armand,MO,16,1,,24,90.62,56.25,24,28,25,30,28,31,24,27,5.36,5.36,5.31,431.09,11,11,32,1.1,1.1,1.3,1,1,6,1,1,0.97,894,894,2510,81.27,81.27,78.44,894,418,7,16,4.5,4.5,5,5,4.5,6,7.5,4.5,7,4.5,6,0,0,0,4,4.5,3.5,5,4,5,4.5,4.5,6,8.5,8.5,0,5,4.5,7,7,5.5,5,4,5,4,6,0,0,1,,null,1,1,null,26,11,12,0.7922,466,6,3,43.96,9,null,null,18,25,22,20,2,13,120,17,17,12,null,-3,null,-5,4,25,155.05,-101.13,-2.17,4.00,Sassuolo,Salernitana,ven. 10/11 18:30,61.34969325153374,0.4305,0.44361,0.45622
Bajrami Nedim,MO,13,3,,13,40.62,6.25,13,13,13,13,13,13,13,13,5.3,5,5.24,418.2,10,2,34,0.79,0.71,0.7,1,0,2,0.7,1,0.5,550,117,1668,55,58.5,49.06,550,834,6,13,4.5,5.5,0,5.5,5,7,6,4.5,5.5,4.5,5,4.5,5,6,5,5,5.5,5,4,5.5,5,5.5,5,5.5,6,5,4,6,5,4.5,6,0,5,5,7,5,0,0,0.5,,null,null,null,1,15,9,10,0.8134,254,3,1,32.35,6,null,null,9,11,9,8,1,7,61,8,8,5,null,-2,null,-3,1,8,90.4,-48,-0.42,4.00,Sassuolo,Salernitana,ven. 10/11 18:30,61.34969325153374,0.4305,0.44361,0.45622
Thorstvedt Kristian,MO,9,-1,,,3.12,,10,10,10,12,19,19,10,11,5,4.67,4.96,374.25,8,3,26,0.71,1.15,0.53,1,1,2,0.5,0.67,0.31,372,183,771,46.5,61,29.65,372,386,6,9,6,4,4,0,5,0,0,5.5,5.5,5,5,0,5,4.5,5,5,5,0,5,0,4.5,5,6,0,5,6,5,0,4.5,4.5,0,5,0,4.5,5,4.5,0,0,null,,null,null,null,null,9,3,1,0.8154,248,6,null,51.28,4,null,null,6,9,1,1,4,9,50,10,10,6,null,-5,null,-8,null,5,88.5,-68.75,-4.01,5.00,Sassuolo,Salernitana,ven. 10/11 18:30,61.34969325153374,0.4305,0.44361,0.45622
Matheus Henrique,MD,10,-2,,15,25,9.38,13,17,13,15,13,13,16,19,5.36,0,5.5,358.71,7,0,29,0.8,0,0.73,0,0,4,1,0,0.83,622,0,2135,88.86,0,73.62,,534,6,1000,0,0,0,0,4.5,5.5,7,5,5.5,5,5,5,7,5,6,5,5,6,4,5.5,5,5.5,6,5.5,5.5,6.5,5.5,6.5,6,6.5,5,0,0,5.5,4.5,0,0,0,null,,null,null,1,null,3,2,2,0.8823,336,5,9,61.82,2,null,null,20,13,1,1,7,11,46,8,8,7,null,-1,null,-2,1,6,158.79,-109.14,-4.21,4.00,Sassuolo,Salernitana,ven. 10/11 18:30,61.34969325153374,0.4305,0.44361,0.45622
Pedro Obiang Pedro,MD,4,1,,,,,4,4,8,8,,,6,6,5,0,4.97,451,1,0,15,0,0,0.52,0,0,0,0,0,0.67,9,0,805,9,0,53.67,,,null,1000,0,0,0,5,0,0,0,0,0,0,0,0,5.5,0,0,0,4.5,0,0,0,0,0,0,5,4.5,4.5,5,4.5,6,5.5,5.5,5,5,0,4,5,0,0,null,,null,null,null,null,0,0,null,0.875,8,null,null,,null,null,null,null,2,null,null,null,null,1,null,null,null,null,null,null,null,null,null,18,-5.5,0.7,0,Sassuolo,Salernitana,ven. 10/11 18:30,61.34969325153374,0.4305,0.44361,0.45622
Racic Uros,MD,11,1,,,3.12,,11,11,,,,,11,11,5,5,5,409.67,6,4,6,0.55,0.71,0.55,0,0,0,0.33,0.5,0.33,235,202,235,39.17,50.5,39.17,,,null,1000,5,5.5,4,5.5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,7,3,3,0.8694,135,2,2,40,3,null,null,4,11,null,null,5,5,22,1,1,3,null,-2,null,-3,1,4,68.5,-54.75,-3.65,0,Sassuolo,Salernitana,ven. 10/11 18:30,61.34969325153374,0.4305,0.44361,0.45622
Volpato Cristian,MO,1,-1,,,,,2,2,1,1,1,1,2,2,5,5.25,4.88,316.33,3,2,8,0.5,0.35,0.35,0,0,0,0,0,0.25,41,29,194,13.67,14.5,24.25,,,null,1000,5,5.5,0,0,0,0,0,0,0,0,4.5,0,0,0,0,0,4.5,0,0,0,0,0,0,5,0,0,0,0,0,4.5,0,0,0,0,5,5,0,0,null,,null,null,null,null,1,1,null,0.875,42,null,1,50,1,null,null,3,null,null,null,null,2,7,2,2,1,null,-2,null,-3,null,1,37.33,-21.83,-1.17,0,Sassuolo,Salernitana,ven. 10/11 18:30,61.34969325153374,0.4305,0.44361,0.45622
Castillejo Samu,MO,9,1,,9,3.12,3.12,9,9,9,9,14,15,9,9,4.93,5.5,4.98,490,7,1,23,0.53,0,0.78,0,0,2,0.29,0,0.52,193,3,1014,27.57,3,44.09,,507,6,1000,5.5,0,5,5,5,5.5,4.5,4,0,0,0,0,0,4.5,0,0,0,5,0,0,4,7,6,5,5,5,5,0,6,0,5,4.5,4,4,4,6,0,0,null,,null,null,null,1,4,3,1,0.7505,164,null,3,42.42,4,null,null,4,6,6,3,null,6,33,3,3,7,null,-2,null,-3,null,5,53.64,-50.57,-4.17,0,Sassuolo,Salernitana,ven. 10/11 18:30,61.34969325153374,0.4305,0.44361,0.45622
Berardi Domenico,A,26,4,,62,93.75,90.62,65,72,65,74,75,78,65,71,06.06,06.06,5.88,573,9,9,30,1.26,1.26,1.13,5,5,16,1,1,0.9,798,798,2325,88.67,88.67,77.5,160,145,5,5.2,5,5,5,6,5,7.5,7.5,5.5,8,0,0,5.5,7,6.5,7,6.5,5,7.5,0,0,5,6,6,7,0,5,0,4.5,6,8,5.5,4.5,6,5,4,4.5,0,0,null,2,null,2,2,3,25,20,6,0.7096,471,7,3,35.35,18,null,null,11,17,25,19,5,14,138,21,21,16,null,-1,null,-1,null,15,254.83,-126.32,12.37,0,Sassuolo,Salernitana,ven. 10/11 18:30,61.34969325153374,0.4305,0.44361,0.45622
Pinamonti Andrea,A,14,2,,34,96.88,78.12,31,39,31,38,36,44,36,40,5.18,5.18,4.85,431.91,11,11,30,1.33,1.33,1.19,4,4,7,1,1,0.8,857,857,2048,77.91,77.91,68.27,214,293,6,3.5,4,5,4.5,4,4.5,5,7,7.5,7,4,4.5,4,5,4.5,4.5,0,0,2,4,4.5,4.5,6,4,7.5,5,4,4.5,4.5,0,0,0,0,5,5,4,6,0,0,0.5,,null,1,null,1,24,19,11,0.7563,267,null,3,37.78,3,null,null,2,5,4,4,7,14,75,4,4,12,null,-3,null,-5,null,20,97,-39,10.4,4.00,Sassuolo,Salernitana,ven. 10/11 18:30,61.34969325153374,0.4305,0.44361,0.45622
Ceïde Emil,A,4,-3,,,,,7,7,,,,,7,7,4.75,0,4.57,357.75,4,0,15,0.29,0,0.5,0,0,0,0,0,0.13,96,0,341,24,0,22.73,,,null,1000,0,4.5,0,0,0,0,0,5,4.5,5,0,4,6,4.5,0,0,0,0,4.5,4.5,0,0,0,0,0,4.5,4,0,0,0,4,4.5,4.5,4.5,0,0,0,0,null,,null,null,null,null,1,1,3,0.7431,56,null,null,55.56,1,null,null,3,1,1,1,null,4,17,3,3,2,null,-1,null,-2,null,2,31.7,-13.15,-0.37,4.50,Sassuolo,Salernitana,ven. 10/11 18:30,61.34969325153374,0.4305,0.44361,0.45622
Defrel Grégoire,A,7,0,,,,,7,7,8,8,9,9,7,9,4.5,4.38,4.55,388.86,7,4,30,0.29,0.25,0.7,0,0,2,0.14,0,0.43,161,67,1205,23,16.75,40.17,,603,6.5,1000,4.5,4.5,4.5,4,0,4.5,5,0,0,0,4.5,4,4,4,4,5,4,4,3.5,6.5,4.5,4.5,5,4.5,4.5,4.5,4,4.5,5,7,4.5,4.5,4.5,4.5,0,0,0,0,0.5,,null,null,null,null,2,1,1,0.6748,57,1,null,22.73,2,null,null,1,2,null,null,3,null,17,1,1,6,null,-1,null,-2,null,2,14.29,-17.03,-0.94,3.50,Sassuolo,Salernitana,ven. 10/11 18:30,61.34969325153374,0.4305,0.44361,0.45622
Mulattieri Samuele,A,7,-1,,16,3.12,3.12,16,16,10,10,13,14,16,16,4.43,4.5,4.43,327.86,7,1,7,0.35,0,0.35,0,0,0,0,0,0,80,1,80,11.43,1,11.43,,,null,1000,4.5,0,4.5,0,4.5,0,0,5,4.5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,1,3,1,null,0.682,47,null,null,36.84,2,null,null,null,2,null,null,1,3,14,1,1,1,null,-5,null,-8,null,6,12.49,-9.77,-0.51,0,Sassuolo,Salernitana,ven. 10/11 18:30,61.34969325153374,0.4305,0.44361,0.45622
Álvarez Agustín,A,1,0,,,3.12,,1,1,1,1,1,1,1,1,0,0,4.42,0,0,0,13,0,0,0.28,0,0,0,0,0,0.08,0,0,224,0,0,17.23,,,null,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,4.5,0,4.5,0,5,0,0,0,4.5,0,4.5,0,4.5,4.5,4,4,4,4.5,4.5,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,4.50,Sassuolo,Salernitana,ven. 10/11 18:30,61.34969325153374,0.4305,0.44361,0.45622
Milinkovic-Savic Vanja,G,15,-1,,18,53.12,37.5,16,20,15,16,19,20,17,20,5.23,5.23,5.33,421.09,11,11,36,1.38,1.38,1.17,0,0,0,1,1,1,990,990,3240,90,90,90,,,null,1000,5,7.5,3.5,3.5,6,4,5,7,6,4,6,5.5,6.5,4.5,7,6.5,6,5,7,4.5,5,5.5,3,6,6,3,4,5,6,4.5,7,6,5.5,5,5,5.5,0,0,5,,null,null,null,null,0,0,null,,null,null,null,,null,15,12,null,null,null,null,null,10,null,null,null,null,5,null,1,-4,null,null,95.91,-69.55,-8.65,6.50,Torino,Monza,sam. 11/11 20:45,33.33333333333333,0.50605,0.50114,0.49732
Gemello Luca,G,7,6,,7,6.25,6.25,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,null,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,Torino,Monza,sam. 11/11 20:45,33.33333333333333,0.50605,0.50114,0.49732
Popa Mihai,G,3,0,,3,6.25,3.12,3,3,,,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,null,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,Torino,Monza,sam. 11/11 20:45,33.33333333333333,0.50605,0.50114,0.49732
Buongiorno Alessandro,DC,8,-2,,13,68.75,43.75,12,14,12,13,15,17,11,11,5.69,7,5.45,438.63,8,2,32,1.46,1.41,01.05,2,1,3,1,1,0.91,657,180,2591,82.13,90,80.97,329,864,7,4,6,8,0,0,0,5,5.5,7,5.5,3,5.5,5,7,6,5,5,7.5,4.5,6,5,4.5,5,5,6,6,3,5,5,5.5,5.5,6,5.5,4.5,0,5.5,6,0,0,3.5,,null,null,null,null,4,4,null,0.8175,403,12,12,57.3,20,null,null,23,22,null,null,31,4,68,1,1,1,null,2,null,1,1,10,200.75,-141.25,-7.65,5.00,Torino,Monza,sam. 11/11 20:45,33.33333333333333,0.50605,0.50114,0.49732
Schuurs Perr,DC,10,-2,,12,50,28.12,10,13,10,10,13,13,12,14,4.89,0,05.05,402.56,9,0,30,0.99,0,0.93,1,0,1,1,0,0.97,771,0,2418,85.67,0,80.6,771,2418,4.5,10,0,0,5,4,6,3,5.5,6,5.5,4.5,4.5,5.5,6.5,5.5,5,0,6,4.5,6,0,4.5,5,3,6,6.5,3.5,5.5,4.5,6,5,0,5,5,4,0,5,0,0,3,,null,null,null,null,7,3,2,0.8825,508,10,13,58.21,8,null,null,25,24,2,1,21,7,61,null,null,5,null,-2,null,-6,1,9,140.83,-155,-10.24,0,Torino,Monza,sam. 11/11 20:45,33.33333333333333,0.50605,0.50114,0.49732
Zima David,DC,1,-2,,,,,1,2,1,1,1,1,2,2,5.17,5.25,5.43,338.67,3,2,7,0.29,0.35,0.61,0,0,0,0,0,0.43,62,47,324,20.67,23.5,46.29,,,null,1000,5.5,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,5,6.5,0,0,null,,null,null,null,null,0,0,null,0.5505,38,2,1,40,null,null,null,4,2,null,null,4,null,6,null,null,null,null,2,null,2,null,1,38,-18,-0.4,0,Torino,Monza,sam. 11/11 20:45,33.33333333333333,0.50605,0.50114,0.49732
Bellanova Raoul,DL,9,0,,13,31.25,18.75,10,10,9,9,10,10,10,18,5,5,05.07,416.27,11,11,22,0.71,0.71,0.71,0,0,0,0.91,0.91,0.59,825,825,1252,75,75,56.91,,,null,1000,5,6,4,4.5,5,4.5,5,6.5,5,4.5,5,5,0,4,5,5,5.5,0,7,0,0,5.5,5,0,0,0,0,0,0,0,4.5,0,0,0,5,5,0,0,3.5,,null,null,1,null,5,2,7,0.8334,524,6,7,55.13,8,null,null,21,15,46,37,6,10,95,10,10,5,null,null,null,-4,null,11,146.68,-152.64,-13.07,0,Torino,Monza,sam. 11/11 20:45,33.33333333333333,0.50605,0.50114,0.49732
Soppy Brandon,DL,3,2,,,6.25,,3,3,4,4,3,3,3,3,5,0,4.89,487.33,3,0,9,0,0,0.22,0,0,0,0.33,0,0.33,113,0,278,37.67,0,30.89,,,null,1000,0,0,0,0,5,5,0,5,0,0,0,0,0,0,5,5,5,0,5,0,0,0,0,0,0,0,4.5,0,0,0,0,0,0,0,0,4.5,0,0,0.5,,null,null,null,null,0,0,1,0.6613,80,null,2,53.33,4,null,null,8,5,2,1,1,null,19,1,1,1,null,null,null,1,null,2,76.17,-65,-6.1,0,Torino,Monza,sam. 11/11 20:45,33.33333333333333,0.50605,0.50114,0.49732
Vojvoda Mërgim,DL,9,0,,,3.12,,9,9,9,9,12,12,9,9,5,5.13,05.05,360.43,7,4,29,0.5,0.25,0.77,0,0,0,0.71,0.5,0.72,460,190,1848,65.71,47.5,63.72,,,null,1000,5,5,5,5.5,0,0,0,0,5.5,4,5,4.5,6,0,6,5.5,7,4.5,0,4.5,0,5,4.5,5,5,5,4.5,4.5,5,5,6,4,4.5,4,4.5,7,0,0,2.5,,null,null,null,1,5,3,3,0.833,333,5,null,38.89,4,null,null,6,11,13,11,5,3,57,4,4,2,null,null,null,-5,null,2,93.93,-92.93,-10.4,5.50,Torino,Monza,sam. 11/11 20:45,33.33333333333333,0.50605,0.50114,0.49732
Rodríguez Ricardo,DL,11,-1,,13,25,12.5,13,14,12,13,14,14,12,14,4.86,4.86,05.07,418.27,11,11,35,0.78,0.78,0.84,0,0,0,1,1,0.91,923,923,2775,83.91,83.91,79.29,,,null,1000,5,5,4,4.5,5,4,5.5,5.5,6,3.5,5.5,5,6,5,6,5.5,6,4.5,5,5.5,6.5,5,3,5.5,6,3,4.5,4.5,0,4.5,5.5,5.5,5.5,5,5.5,6,0,0,4,,null,null,null,1,4,1,1,0.8531,639,9,8,58.06,7,null,null,16,19,13,6,19,10,87,6,6,1,null,null,1,-4,null,2,120.14,-134.45,-13.07,5.50,Torino,Monza,sam. 11/11 20:45,33.33333333333333,0.50605,0.50114,0.49732
