Joueur,Poste,Cote,Var cote,Cote prédite,Enchère moy,% achat,% achat tour 1,Q2 Toutes tailles,Q3 Toutes tailles,Q2 à 6 joueurs,Q3 à 6 joueurs,Q2 à 8 joueurs,Q3 à 8 joueurs,Q2 à 10 joueurs,Q3 à 10 joueurs,Note,Note série,Note 1 an,Note M11,Nb match,Nb match série,Nb match 1 an,Variation,Var série,Var 1 an,But,Buts série,Buts 1 an,%Titu,%Titu série,%Titu 1 an,Temps,Tps série,Tps 1 an,Tps moy,Tps moy série,Tps moy 1 an,Min/But,Min/But 1 an,Min note/but,Prix/but,j9,j8,j7,j6,j5,j4,j3,j2,j1,j38,j37,j36,j35,j34,j33,j32,j31,j30,j29,j28,j27,j26,j25,j24,j23,j22,j21,j20,j19,j18,j17,j16,j15,j14,j13,j12,j11,j10,Cleansheet,But/Peno,But/Coup-franc,But/surface,Pass decis.,Occas° créée,Tirs,Tirs cadrés,Corner gagné,%Passes,Ballons,Interceptions,Tacles,%Duel,Fautes,But évité,Action stoppée,Poss Def,Poss Mil,Centres,Centres ratés,Dégagements,But concédé,Ballon perdu,Passe>Tir,Passe perfo,Dépossédé,Plonge&stop,Nb matchs gagnés,Erreur>But,Diff de buts,Grosse occas manquée,Balle non rattrapée,Bonus moy,Malus moy,Index MPGStats,DMI,Club,Prochain opposant,Date,Victoire probable,%Win+12J,%Win+16J,%Win+20J
Barnes Harvey,MO,7,-4,,16,70.83,30.21,13,16,16,16,13,16,12,18,5.33,0,5.33,411.33,6,0,29,01.08,0,1.17,1,0,9,0.33,0,0.79,185,0,1993,30.83,0,68.72,185,221,6,7,0,0,0,4.5,5,5,5,5,7.5,7,5,6,7,5,5,0,0,4.5,4.5,6,5,4.5,4.5,3.5,7,7,6,4,4,4.5,3.5,7,7,5,0,0,0,0,1,,null,null,1,2,6,5,2,0.8601,99,1,null,54.55,1,null,null,2,2,6,6,null,2,19,2,2,4,null,null,null,9,null,1,80.43,-22.87,1.45,0,Newcastle,Wolverhampton,sam. 28/10 18:30,57.80346820809249,0.6352,0.66538,0.65908
Joelinton,MO,10,-3,,17,90.62,30.21,14,21,16,21,14,21,13,13,5.42,5.5,5.58,402.83,6,1,26,0.74,0,0.97,0,0,4,0.83,1,0.92,371,80,2064,61.83,80,79.38,,516,6.5,1000,5.5,0,4.5,0,0,5,6,5,6.5,0,0,5.5,4.5,5.5,6.5,8,4,6,5,0,0,5,5.5,5.5,5.5,5.5,5,5.5,5,5,8,5,0,7,0,0,0,0,1,,null,null,null,null,4,3,null,0.8739,187,4,9,39.53,10,null,null,10,5,null,null,3,4,29,5,5,2,null,null,null,6,1,4,108.67,-57.83,-2.22,0,Newcastle,Wolverhampton,sam. 28/10 18:30,57.80346820809249,0.6352,0.66538,0.65908
Anderson Elliot,MO,10,3,,10,01.04,01.04,10,10,10,10,10,10,10,10,5.11,5.11,5.12,459.44,9,9,25,0.78,0.78,0.53,0,0,0,0.44,0.44,0.28,407,407,718,45.22,45.22,28.72,,,null,1000,5,4.5,5,7,5.5,4.5,4.5,5,5,6,5.5,5,5.5,5,5,0,5,5,5,5.5,0,0,5,5,4.5,5,0,0,0,0,5,0,5,0,0,0,0,0,3,,null,null,1,1,7,4,2,0.8298,267,2,6,45.9,6,null,null,4,12,3,1,6,5,62,6,6,10,null,2,null,15,1,15,76.93,-46.53,-3.06,0,Newcastle,Wolverhampton,sam. 28/10 18:30,57.80346820809249,0.6352,0.66538,0.65908
Willock Joe,MO,5,-3,,13,7.29,4.17,10,15,9,10,16,21,10,11,0,0,5.86,0,0,0,22,0,0,1,0,0,3,0,0,0.95,0,0,1659,0,0,75.41,,553,7,1000,0,0,0,0,0,0,0,0,0,0,0,5.5,5.5,5.5,7,7.5,3.5,5.5,7,6.5,7,5.5,5.5,0,5,4.5,5.5,5.5,5.5,5,6,7,7.5,6,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7.00,Newcastle,Wolverhampton,sam. 28/10 18:30,57.80346820809249,0.6352,0.66538,0.65908
Ritchie Matt,MD,1,0,,1,5.21,4.17,1,1,,,1,1,1,1,0,0,05.08,0,0,0,6,0,0,0.2,0,0,0,0,0,0,0,0,34,0,0,5.67,,,null,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,5,5,0,0,5.5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5.00,Newcastle,Wolverhampton,sam. 28/10 18:30,57.80346820809249,0.6352,0.66538,0.65908
Isak Alexander,A,24,4,,42,100,81.25,42,51,42,42,43,53,35,46,5.56,6,5.52,475.25,8,4,26,1.4,1.22,1.17,6,4,13,0.75,0.5,0.77,495,215,1749,61.88,53.75,67.27,83,135,5.5,4,4.5,7.5,6,6,0,4.5,4.5,4,7.5,4.5,4.5,6,4.5,7,5,8,4,5.5,6,7,6.5,5,5.5,5,4.5,0,4.5,6,0,0,0,0,0,0,0,0,0,0,2,1,null,null,null,null,18,14,4,0.8126,156,null,null,47.5,5,null,null,2,5,1,1,1,6,39,4,4,3,null,1,null,14,4,12,135.18,-45.8,20.58,6.50,Newcastle,Wolverhampton,sam. 28/10 18:30,57.80346820809249,0.6352,0.66538,0.65908
Wilson Callum,A,22,0,,32,97.92,44.79,28,36,23,23,30,37,26,34,5.25,5,5.28,461.63,8,2,30,1,1.41,1.3,5,1,17,0.38,0.5,0.5,330,74,1503,41.25,37,50.1,66,88,5,4.4,6,4,0,6.5,5,6,4,4.5,6,4,4,6.5,4,7.5,7,6.5,4,6,6,0,4,4,7.5,4.5,0,6,4,6,4.5,4,0,4,4.5,8,0,0,0,0,3,1,null,null,null,null,17,12,4,0.6157,136,null,null,28.89,8,null,null,1,6,2,2,1,5,56,1,1,14,null,1,null,13,4,18,119.71,-50.22,15.54,4.00,Newcastle,Wolverhampton,sam. 28/10 18:30,57.80346820809249,0.6352,0.66538,0.65908
Turner Matt,G,14,0,,17,81.25,44.79,15,18,15,18,15,18,20,23,5.39,5.39,5.39,460.33,9,9,9,0.82,0.82,0.82,0,0,0,1,1,1,810,810,810,90,90,90,,,null,1000,4.5,6,5,4,5,6,6.5,5.5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,null,null,null,null,0,0,null,,null,null,null,,null,9,16,null,null,null,null,null,11,null,null,null,null,13,-1,null,-2,null,null,107.94,-54.44,-14.41,0,Nottingham Forest,Liverpool,dim. 29/10 15:00,10.695187165775401,0.34721,0.34363,0.34397
Hennessey Wayne,G,3,0,,3,02.08,01.04,3,3,13,13,3,3,13,13,0,0,5.25,0,0,0,4,0,0,0.5,0,0,0,0,0,0.75,0,0,271,0,0,67.75,,,null,1000,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,Nottingham Forest,Liverpool,dim. 29/10 15:00,10.695187165775401,0.34721,0.34363,0.34397
Horvath Ethan,G,3,-4,,8,8.33,3.12,7,8,8,8,7,8,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,null,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,Nottingham Forest,Liverpool,dim. 29/10 15:00,10.695187165775401,0.34721,0.34363,0.34397
Vlachodimos Odysseas,G,7,0,,8,11.46,5.21,7,8,7,7,7,7,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,null,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,Nottingham Forest,Liverpool,dim. 29/10 15:00,10.695187165775401,0.34721,0.34363,0.34397
Boly Willy-Arnaud,DC,12,2,,12,87.5,57.29,12,12,12,12,12,12,12,16,5.5,5.63,5.47,499.25,8,4,18,0.6,0.48,0.74,1,0,1,1,1,0.89,687,348,1311,85.88,87,72.83,687,1311,6,12,5,6,6,5.5,0,6,6,5,4.5,5.5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,5,6.5,5,0,6,7,4,5.5,0,0,0,0,0,0,2.5,,null,null,null,2,10,7,1,0.7787,479,10,13,60.76,12,null,null,28,8,1,1,42,8,86,2,2,1,null,-1,null,-2,1,2,207.64,-150.37,-13.37,0,Nottingham Forest,Liverpool,dim. 29/10 15:00,10.695187165775401,0.34721,0.34363,0.34397
Murillo,DC,9,2,,9,3.12,02.08,9,9,9,9,9,9,,,5.33,5.33,5.33,554.33,3,3,3,1.15,1.15,1.15,0,0,0,1,1,1,270,270,270,90,90,90,,,null,1000,4,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,,null,null,null,1,3,2,null,0.825,234,1,3,57.14,2,null,null,15,7,null,null,19,3,38,2,2,2,null,null,null,null,1,null,213.27,-156.33,-12.8,0,Nottingham Forest,Liverpool,dim. 29/10 15:00,10.695187165775401,0.34721,0.34363,0.34397
McKenna Scott,DC,9,1,,9,77.08,39.58,9,9,9,9,9,9,9,10,5.3,0,05.04,442.6,5,0,13,0.84,0,0.9,0,0,0,1,0,0.92,417,0,910,83.4,0,70,,,null,1000,0,0,0,0,5.5,6.5,4.5,5.5,4.5,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,5,6,5,5.5,0,0,0,0,5.5,3,0,0,0,0,1,,null,null,null,null,2,0,null,0.7585,246,5,null,78.13,3,null,null,18,7,null,null,25,6,52,3,3,null,null,null,null,null,null,3,138.06,-114.8,-10.26,5.00,Nottingham Forest,Liverpool,dim. 29/10 15:00,10.695187165775401,0.34721,0.34363,0.34397
Toffolo Harry,DL,6,3,,,01.04,,6,6,,,6,6,7,7,5.17,5.17,4.92,529.67,3,3,13,0.76,0.76,0.57,0,0,0,0.67,0.67,0.31,210,210,478,70,70,36.77,,,null,1000,4.5,5,6,0,0,0,0,0,0,5,0,5,5,0,5,0,0,3.5,5,0,0,0,4.5,5,0,0,0,0,5,0,5.5,0,0,0,0,0,0,0,0.5,,null,null,1,null,2,2,null,0.7259,132,5,null,31.25,2,null,null,10,1,7,4,8,2,23,3,3,null,null,null,null,null,null,2,143.17,-128.67,-14.77,0,Nottingham Forest,Liverpool,dim. 29/10 15:00,10.695187165775401,0.34721,0.34363,0.34397
Aurier Sèrge,DL,10,0,,12,79.17,30.21,11,12,10,12,11,13,11,12,5,4.75,05.07,452.25,8,4,28,1.13,0.65,0.89,0,0,1,1,1,0.96,621,279,2308,77.63,69.75,82.43,,2308,5.5,1000,4.5,5.5,5,4,0,5,4,7.5,4.5,5,6,4.5,5,4,5.5,0,0,0,0,5,4.5,5,0,5,4,4.5,5,7,6.5,5.5,5,6,5,4,0,0,0,0,1,,null,null,2,1,4,1,5,0.7838,408,5,9,51.39,6,null,null,19,14,16,12,19,9,79,4,4,6,null,-1,1,-2,null,7,158.28,-168.06,-17.2,0,Nottingham Forest,Liverpool,dim. 29/10 15:00,10.695187165775401,0.34721,0.34363,0.34397
Montiel Gonzalo,DL,10,0,,14,10.42,02.08,14,14,14,18,12,12,15,15,5,0,4.83,478.5,4,0,26,0.41,0,0.88,0,0,0,0.25,0,0.46,167,0,1219,41.75,0,46.88,,,null,1000,0,5.5,0,5,4.5,5,0,0,0,5,4.5,5,5,7.5,5,4.5,5,5,6,3.5,0,5,0,2.5,5,5,4.5,4,5,5,5,0,0,0,3.5,5,0,0,null,,null,null,null,null,2,2,3,0.6455,119,2,2,42.86,5,null,null,7,null,5,5,5,1,19,2,2,null,null,null,null,-1,null,3,64.25,-69.25,-5.62,0,Nottingham Forest,Liverpool,dim. 29/10 15:00,10.695187165775401,0.34721,0.34363,0.34397
Nuno Tavares,DL,7,1,,7,36.46,26.04,7,8,8,8,7,8,8,8,4.83,0,4.74,476,3,0,23,0.29,0,01.08,0,0,3,0.33,0,0.65,94,0,1565,31.33,0,68.04,,522,6,1000,0,0,0,4.5,5,5,0,0,0,4.5,4.5,0,5,3.5,6,0,0,4.5,5,4.5,3,5,3,6,0,2.5,5.5,5.5,0,0,6.5,6.5,5,5,3.5,0,0,0,null,,null,null,null,null,0,0,null,0.7077,48,null,2,42.86,2,null,null,3,2,3,2,3,2,10,null,null,null,null,null,null,-1,null,3,40.67,-65.33,-7.93,0,Nottingham Forest,Liverpool,dim. 29/10 15:00,10.695187165775401,0.34721,0.34363,0.34397
Worrall Joe,DC,8,-1,,9,31.25,5.21,9,9,9,9,9,9,9,9,4.83,4.5,4.81,414.83,6,1,27,0.98,0,0.8,0,0,1,0.83,0,0.74,438,12,2057,73,12,76.19,,2057,5,1000,4.5,0,0,0,4.5,6,3.5,6,4.5,5,5.5,4,5,4.5,6,4,0,4.5,5,0,5,5,3,5.5,3.5,0,5.5,6,5,5,4,5,0,5,0,0,0,0,1,,null,null,null,null,2,0,null,0.8232,216,3,5,55.56,3,null,null,14,4,null,null,26,8,26,2,2,null,null,null,null,null,null,null,106.42,-121.83,-12.72,4.00,Nottingham Forest,Liverpool,dim. 29/10 15:00,10.695187165775401,0.34721,0.34363,0.34397
Aina Ola,DL,8,1,,,3.12,,8,8,8,8,8,8,8,8,4.75,5,4.97,411,6,1,15,0.27,0,0.61,0,0,0,0.83,0,0.47,402,2,692,67,2,46.13,,,null,1000,5,0,0,4.5,5,5,4.5,0,4.5,5,5,5,0,0,0,0,0,0,0,0,5,5,4.5,0,4.5,0,7,5,0,0,0,0,0,0,0,0,0,0,1,,null,null,null,null,2,1,3,0.713,207,3,9,61.36,6,null,null,15,7,5,5,11,8,52,1,1,3,null,-2,null,-3,null,2,109.17,-146.58,-15.85,0,Nottingham Forest,Liverpool,dim. 29/10 15:00,10.695187165775401,0.34721,0.34363,0.34397
Williams Neco,DL,6,-3,,11,3.12,3.12,9,12,9,9,9,9,12,13,4.5,4.5,4.76,340.67,3,1,21,0.5,0,0.56,0,0,1,0.33,0,0.43,110,2,937,36.67,2,44.62,,937,5.5,1000,4.5,0,0,0,0,0,0,4,5,0,0,0,0,0,6,5.5,4.5,4,4,4.5,5,0,3.5,4.5,0,5,5,5,5,5,5,5,5,5,0,0,0,0,null,,null,null,null,null,1,1,null,0.7714,80,6,3,33.33,null,null,null,5,2,3,2,1,2,26,1,1,5,null,null,null,null,null,2,80.5,-135.17,-16.47,5.50,Nottingham Forest,Liverpool,dim. 29/10 15:00,10.695187165775401,0.34721,0.34363,0.34397
Niakhaté Moussa,DC,6,-1,,7,01.04,01.04,7,7,7,7,7,7,9,9,4.5,0,4.53,466.25,4,0,15,0.91,0,0.72,0,0,0,0.5,0,0.87,180,0,1090,45,0,72.67,,,null,1000,0,0,3.5,4,0,0,5.5,5,0,4.5,5.5,4,5,5.5,5,4,4,4,5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,0.6029,111,1,4,66.67,3,null,null,7,4,4,4,3,2,19,null,null,null,null,-1,null,-2,null,null,59.18,-111.87,-7.45,4.00,Nottingham Forest,Liverpool,dim. 29/10 15:00,10.695187165775401,0.34721,0.34363,0.34397
Felipe,DC,1,-2,,3,02.08,01.04,3,3,10,10,3,3,18,18,0,0,4.97,0,0,0,17,0,0,0.8,0,0,0,0,0,0.88,0,0,1432,0,0,84.24,,,null,1000,0,0,0,0,0,0,0,0,0,0,6.5,4.5,5,4,5.5,4.5,4.5,4,5.5,5,6,5.5,3.5,6,4.5,0,0,0,0,0,5,0,0,5,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,4.50,Nottingham Forest,Liverpool,dim. 29/10 15:00,10.695187165775401,0.34721,0.34363,0.34397
Omobamidele Andrew,DC,1,0,,1,01.04,01.04,1,1,1,1,1,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,null,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,Nottingham Forest,Liverpool,dim. 29/10 15:00,10.695187165775401,0.34721,0.34363,0.34397
Domínguez Nicolás,MD,12,2,,14,4.17,02.08,14,15,12,12,16,16,,,5.88,5.88,5.72,520.5,4,4,27,0.85,0.85,0.86,1,1,3,1,1,0.85,338,338,2044,84.5,84.5,75.7,338,681,6,12,6,5,7,5.5,0,0,0,0,0,0,6.5,6,5.5,6,5,5.5,8,6,6,6,0,0,0,5.5,6,6,5,7,5,0,4.5,5,7,0,5,5.5,0,0,1.5,,null,null,null,null,5,3,1,0.8557,249,2,9,68.75,2,null,null,13,8,2,2,7,3,32,null,null,null,null,-1,null,-2,null,2,155.88,-51.25,1.55,0,Nottingham Forest,Liverpool,dim. 29/10 15:00,10.695187165775401,0.34721,0.34363,0.34397
Gibbs-White Morgan,MO,13,-2,,18,69.79,17.71,17,20,17,18,16,19,19,20,5.39,5.39,5.45,455.44,9,9,33,0.7,0.7,01.04,0,0,5,0.89,0.89,0.97,749,749,2849,83.22,83.22,86.33,,570,7,1000,5.5,5,5.5,4.5,6,5,6.5,6,4.5,5.5,5.5,5,7,5,7,7,4.5,4,6,4,5,5.5,3.5,6,4.5,4.5,6,7.5,5,5.5,0,7,7,4,0,0,0,0,1.5,,null,null,1,3,16,10,8,0.7284,493,7,8,51.96,7,null,null,18,18,22,16,2,10,144,19,19,6,null,-1,null,-2,1,20,139.07,-85.84,-3.93,7.00,Nottingham Forest,Liverpool,dim. 29/10 15:00,10.695187165775401,0.34721,0.34363,0.34397
Sangaré Ibrahim,MD,12,0,,15,22.92,8.33,14,16,12,12,15,18,12,14,5.3,5.3,5.3,476.8,5,5,5,0.57,0.57,0.57,0,0,0,1,1,1,377,377,377,75.4,75.4,75.4,,,null,1000,5,6,5.5,4.5,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,,null,null,null,null,4,1,null,0.8166,208,4,8,50,7,null,null,18,5,2,2,4,4,40,1,1,3,null,-1,null,-2,1,3,125.8,-85.8,-4.74,0,Nottingham Forest,Liverpool,dim. 29/10 15:00,10.695187165775401,0.34721,0.34363,0.34397
Kouyaté Cheikhou,MD,9,1,,9,02.08,01.04,9,9,,,9,9,9,9,05.07,4.83,05.06,416.86,7,3,18,0.35,0.29,0.45,0,0,0,0,0,0.22,71,32,434,10.14,10.67,24.11,,,null,1000,4.5,5,5,0,0,5.5,5.5,5,5,5.5,5,5,5,5,5,0,0,5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,5.5,6,4,0,0,0,0,null,,null,null,null,null,2,0,1,0.6086,64,1,2,54.55,null,null,null,3,5,null,null,8,2,23,1,1,1,null,null,null,null,null,3,36.71,-22.21,-1.86,0,Nottingham Forest,Liverpool,dim. 29/10 15:00,10.695187165775401,0.34721,0.34363,0.34397
Yates Ryan,MD,9,-1,,11,6.25,3.12,10,12,,,10,10,13,13,5,4.75,5.13,424.14,7,2,23,0.71,0.35,0.63,0,0,0,0.43,0,0.7,336,26,1411,48,13,61.35,,,null,1000,4.5,5,0,0,4.5,6.5,5,5,4.5,5,6,5.5,5,4.5,0,0,0,0,0,4.5,5,6,0,0,0,0,5.5,5,6,5,5,6,5,4,0,0,0,0,1,,null,null,null,null,2,0,1,0.7772,177,6,7,49.06,12,null,null,9,7,1,1,11,6,33,null,null,3,null,null,null,null,null,3,92.64,-73.5,-6.53,0,Nottingham Forest,Liverpool,dim. 29/10 15:00,10.695187165775401,0.34721,0.34363,0.34397
Danilo,MO,8,-3,,12,22.92,6.25,12,13,16,17,11,13,12,12,5,0,5.47,377.5,4,0,16,0.91,0,0.99,0,0,3,1,0,0.94,286,0,1209,71.5,0,75.56,,403,6,1000,0,0,0,0,0,5.5,4,6,4.5,0,5.5,5,7.5,6,7.5,4.5,5.5,5,5.5,0,0,0,0,5,0,4.5,6,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,3,2,null,0.7009,137,6,1,56.52,1,null,null,10,9,2,2,3,5,30,2,2,2,null,null,null,null,null,3,101.7,-84.37,-4.9,4.50,Nottingham Forest,Liverpool,dim. 29/10 15:00,10.695187165775401,0.34721,0.34363,0.34397
Mangala Orel,MD,12,2,,12,3.12,01.04,12,12,,,12,12,12,12,4.94,05.08,5.15,421.38,8,6,27,0.78,0.8,0.68,0,0,0,1,1,0.89,654,496,1888,81.75,82.67,69.93,,,null,1000,4.5,6,6,4,5,5,0,5,4,5.5,6,6,5.5,4.5,6.5,5,4.5,4.5,4.5,0,5,0,0,5,5,6,4.5,6,5,5,5.5,0,0,0,0,0,0,0,1.5,,null,null,null,null,6,1,2,0.8589,352,13,4,44.23,12,null,null,12,12,null,null,4,9,57,4,4,7,null,null,null,-1,null,10,106.5,-98.25,-11.91,5.00,Nottingham Forest,Liverpool,dim. 29/10 15:00,10.695187165775401,0.34721,0.34363,0.34397
Andrey Santos,MD,3,-4,,,,,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,null,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,Nottingham Forest,Liverpool,dim. 29/10 15:00,10.695187165775401,0.34721,0.34363,0.34397
Awoniyi Taiwo,A,16,-2,,31,98.96,76.04,29,38,22,22,30,39,22,34,5.5,0,5.18,455.71,7,0,22,0.87,0,1.28,3,0,10,0.86,0,0.82,493,0,1434,70.43,0,65.18,164,143,6,5.33,0,0,5,4,5,6,6,6.5,6,6,6,7.5,7.5,3.5,6,4,4,4,4.5,0,0,0,0,0,0,0,0,0,6.5,5,3.5,0,4,3.5,0,0,0,0,1,,null,null,2,1,9,4,null,0.6839,162,null,2,45.31,5,null,null,3,12,1,1,6,7,60,9,9,7,null,-1,null,-2,2,22,117.56,-45.11,11.56,4.00,Nottingham Forest,Liverpool,dim. 29/10 15:00,10.695187165775401,0.34721,0.34363,0.34397
Wood Chris,A,8,1,,13,13.54,5.21,8,21,21,21,8,11,8,10,4.83,4.83,4.7,441.44,9,9,23,1.17,1.17,01.03,3,3,6,0.22,0.22,0.43,233,233,909,25.89,25.89,39.52,78,152,6,2.67,7.5,4.5,4,4.5,4,4,4.5,6,4.5,0,0,0,0,0,0,0,0,0,0,0,4.5,4.5,3,6,4,4,4.5,4,4.5,4,6,5,6.5,4,0,0,0,0,0.5,,null,null,null,null,9,6,1,0.4869,109,1,1,36.59,3,null,null,3,3,null,null,4,2,39,5,5,5,null,-1,null,-2,2,5,59.39,-18.18,8.67,0,Nottingham Forest,Liverpool,dim. 29/10 15:00,10.695187165775401,0.34721,0.34363,0.34397
Elanga Anthony,A,11,2,,11,47.92,8.33,11,11,12,18,11,11,11,11,5.44,5.44,05.06,461.22,9,9,18,01.01,01.01,0.86,1,1,1,0.33,0.33,0.28,382,382,576,42.44,42.44,32,382,576,7,11,7,4.5,5,5,5.5,7,4.5,4.5,6,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0,4.5,4.5,0,0,0,4,4.5,4.5,5.5,5,5,0,0,0,0,null,,null,null,3,3,12,9,6,0.7292,221,1,null,51.16,null,null,null,9,9,11,7,2,3,59,7,7,3,null,-1,null,-2,null,17,96.19,-31.17,2.2,0,Nottingham Forest,Liverpool,dim. 29/10 15:00,10.695187165775401,0.34721,0.34363,0.34397
Hudson-Odoi Callum,A,7,4,,7,19.79,7.29,7,7,7,8,7,7,7,7,5.38,0,5.38,494.5,4,0,4,1.11,0,1.11,1,0,1,0.75,0,0.75,231,0,231,57.75,0,57.75,231,231,7,7,0,4.5,5,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,,null,1,null,null,3,3,1,0.8345,126,null,1,44.83,5,null,null,5,3,8,8,2,2,18,4,4,1,null,-1,null,-2,null,null,106.08,-34.35,7.95,0,Nottingham Forest,Liverpool,dim. 29/10 15:00,10.695187165775401,0.34721,0.34363,0.34397
Origi Divock,A,8,1,,9,27.08,6.25,8,10,8,8,8,11,8,8,4.63,0,4.52,450.25,4,0,25,0.25,0,0.53,0,0,1,0,0,0.36,58,0,898,14.5,0,35.92,,898,6.5,1000,0,4.5,5,4.5,4.5,0,0,0,0,0,4.5,0,4.5,0,5,4.5,4.5,5,4,4.5,4,5,4,0,4.5,4,4,6.5,4.5,4.5,0,0,4.5,4,4.5,4,0,0,null,,null,null,null,1,1,1,null,0.5208,23,null,null,33.33,1,null,null,null,null,2,1,null,null,10,1,1,3,null,-1,null,-2,null,4,14.08,-10.85,-0.5,0,Nottingham Forest,Liverpool,dim. 29/10 15:00,10.695187165775401,0.34721,0.34363,0.34397
Foderingham Wes,G,14,0,,17,62.5,20.83,15,18,15,16,15,17,20,21,5.22,5.22,5.22,468.56,9,9,9,1.48,1.48,1.48,0,0,0,1,1,1,810,810,810,90,90,90,,,null,1000,4.5,4,6,2.5,7,5.5,6,4.5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,28,20,null,null,null,null,null,24,null,null,null,null,26,-8,null,-17,null,null,168.67,-144.44,-35.91,0,Sheffield,Arsenal,sam. 28/10 16:00,4.761904761904762,0.26147,0.27175,0.27374
Davies Adam,G,7,0,,7,15.62,6.25,7,8,7,7,8,8,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,null,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,Sheffield,Arsenal,sam. 28/10 16:00,4.761904761904762,0.26147,0.27175,0.27374
Amissah Jordan,G,3,0,,,02.08,,3,3,,,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,null,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,Sheffield,Arsenal,sam. 28/10 16:00,4.761904761904762,0.26147,0.27175,0.27374
